"","Time","Country.Name","GDP..PPP..constant.2011.international...","Employment.in.industry....of.total.employment.","Employment.in.agriculture....of.total.employment.","Total.greenhouse.gas.emissions..kt.of.CO2.equivalent.","Renewable.energy.consumption....of.total.final.energy.consumption.","Fossil.fuel.energy.consumption....of.total.","Energy.use..kg.of.oil.equivalent.per.capita.","CO2.emissions..metric.tons.per.capita.","Population..total"
"30",2,"Bulgaria",112868533242.196,33.4000015258789,6.69999980926514,67945.3135,14.3681095650902,73.1607782360012,2416.36492189476,5.96539604161881,7395599
"31",2,"Burkina Faso",22234028341.5079,11.2381320584796,33.7454973739841,43405.9091881049,83.685211868941,24.0815653378218,-1487.12069521733,0.125501325288673,15632066
"32",2,"Burundi",6696461063.94965,19.1861459689359,35.7842745892141,6040.9823701579,96.855982963671,11.9332649346634,688.161837735569,0.0224800094957075,9461117
"33",2,"Cabo Verde",2928018209.54597,12.4966099546814,31.4978737431744,395.335709236794,27.6235505341869,75.8027665461729,-101.081008402559,0.979603531146317,490379
"34",2,"Cambodia",36099903974.4308,16.2000007629395,54.0999984741211,126272.197590116,73.3050970777508,29.4652363226562,368.935584748822,0.348992862924342,14363586
"35",2,"Cameroon",53020345598.1617,24.4446834743952,27.8690834224862,99823.2841036055,78.6042373329337,31.1639633691221,338.347482300961,0.329289154610152,20590666
"36",2,"Canada",1383992722798.01,19.7000007629395,2.20000004768372,764137.675301163,20.6560972863199,73.785927400932,7391.72582464708,14.485638610058,34005274
"37",2,"Cayman Islands",-109354469188.217,14.8999996185303,0.600000023841858,422.028104191293,60.9914377830199,49.5468765133649,4645.99512767897,10.1734493505558,55509
"38",2,"Central African Republic",3950321665.87118,16.5186658601354,18.4410190715745,511442.689268757,79.8106143056122,22.2701018851287,767.676369281612,0.0593983360528849,4444973
"39",2,"Chad",22885183257.3778,13.6752900363114,32.7040433481462,109130.415140564,90.7999086134263,21.1816909703083,1677.69493543587,0.0434625491115785,11896380
"40",2,"Channel Islands",1115525689279.53,12.8535788604098,25.9173867667811,734185.613492896,40.5887600001253,65.1659881320259,4983.63406905662,8.17152741135832,159583
"41",2,"Chile",329368339640.839,23.6000003814697,11.1000003814697,114284.996586273,26.9673976150206,77.6066722281967,1812.96144448138,4.24629428021596,17015048
"42",2,"China",12613890833917.3,44.2999992370605,2.90000009536743,11183810.6,19.0791252999497,87.5207080288976,1845.73728288374,6.55441795762145,1337705000
"43",2,"Colombia",500530458895.309,19.7999992370605,18.5,166695.866929375,27.9315336623273,76.9531038680444,679.530366467028,1.65868335887845,45918101
"44",2,"Comoros",940531629.759033,24.7006880274563,47.6958581891449,543.622185158965,50.2037933798067,42.8673668926387,736.428263681721,0.183692455220089,698695
"45",2,"Congo, Dem. Rep.",39320760556.9558,22.7523354312283,10.633532015207,799228.673149844,96.8440123751237,3.19899140852607,301.233484815415,0.0301974506265758,65938712
"46",2,"Congo, Rep.",22750912218.9399,19.0134438475736,26.102987695197,35247.1649100242,50.1436378111612,41.518160434269,408.705145351368,0.473472225569701,4066078
"47",2,"Costa Rica",57538766319.6766,19.5,15,11684.5675043084,42.3126669438542,47.5159042094903,1022.18216595571,1.66517786720402,4545273
"48",2,"Cote d'Ivoire",54884843973.9869,17.822206227074,17.9874574747427,32525.2533486886,75.4242067587347,23.2315074256831,504.817400730102,0.306194949091997,20131707
"49",2,"Croatia",88306225992.9246,28,12.5,31172.6453,19.4307060273165,81.9296190717176,1938.54177017829,4.62755510062631,4417781
"50",2,"Cuba",208453017875.532,17,18.5,49782.5314025299,17.3018654319709,88.7611490236883,1016.46133804758,3.39358893285036,11308133
"51",2,"Curacao",114875460223.681,39.0502531121556,-17.9921205615018,502987.478899823,-8.43130202330436,99.9999513249352,13815.726649765,31.9241172443727,148703
"52",2,"Cyprus",27951730876.8234,20.7000007629395,2.79999995231628,7563.8018,6.3532230485388,95.3906538183929,2213.09431586005,6.98390754608425,1103685
"53",2,"Czech Republic",294441803584.27,38.2999992370605,3.09999990463257,145706.917,9.49242779015241,79.627861275562,4237.89674072334,10.6525786177933,10474410
"54",2,"Denmark",238535797231.028,19.7000007629395,2.29999995231628,63679.0897800674,21.2844587578086,78.2742257090851,3510.79684978396,8.40721667045503,5547683
"55",2,"Djibouti",2242525640.6271,30.2436999743228,9.42148843407568,2629.83257395005,34.4333386851789,60.746048896873,2500.19259487588,0.622346840763503,830802
"56",2,"Dominica",727543410.948494,17.1835963970291,18.2600943559473,211.314184610682,8.88422013371425,98.3326138543459,-1251.51816123842,1.95801424817682,71167
"57",2,"Dominican Republic",110935573854.482,14.8999996185303,12,31668.7077187034,13.3084032174691,86.943082370323,739.887106292262,2.1873110915628,9897983
"58",2,"Ecuador",139674361950.133,18.6000003814697,28.2000007629395,50320.6980317543,11.929304634258,89.8254140852451,919.42244272597,2.54939713520707,14934692
"59",2,"Egypt, Arab Rep.",828786340781.442,25.2999992370605,28.2000007629395,280255.576563894,5.67095665934992,96.29524418743,883.917764331329,2.47090408241519,82040994
"60",2,"El Salvador",45000848037.8146,21.3999996185303,20.7999992370605,11978.8533908473,34.1273882098558,46.0294767758448,698.287234863553,1.05182546230681,6038306
"61",2,"Equatorial Guinea",27065136787.1676,19.8343240469235,55.5659339619896,6099.11390788911,31.2768005113449,71.9871264699827,-620.542275492811,6.42106187646663,728710
"62",2,"Eritrea",6219035616.04434,13.2887719204236,27.3197453154313,4844.785693043,81.2465788707768,21.5776663971393,157.965048242262,0.109470529231945,4689664
"63",2,"Estonia",29557259358.8194,30.8999996185303,4,22767.1259,25.1298836575445,20.5748577715591,4222.7371899585,13.5996890666366,1331475
"64",2,"Ethiopia",94177433193.7438,5.84146497520851,49.2369345123095,182771.197854415,94.444621426701,4.78844510181511,469.657937876892,0.0752146592120625,87561814
"65",2,"Faroe Islands",-150127290523.168,22.6688042481262,24.6712524819864,46.5101708393574,26.6830003999993,70.9846042677545,4544.36029188594,12.9866781971297,48567
"66",2,"Fiji",6697770840.89669,12.439551225522,-24.2914772797864,2163.92228733812,10.9109119572582,84.662962988445,1877.05592262661,1.8591874895343,859952
"67",2,"Finland",211449370897.191,23.2999992370605,4.09999990463257,84371.5387256094,33.517270330549,48.8773824574143,6819.55612833168,11.5431470841369,5363352
"68",2,"France",2389260793120.6,22.2000007629395,2.90000009536743,532133.040360555,12.1825851406197,49.7650830130077,4024.25239643184,5.42492025529133,65027512
"69",2,"French Polynesia",1212261284703,15.8999996185303,2.70000004768372,754.737560047553,10.6922138428857,78.2145558688762,2518.69617029282,3.20100721839852,268065
"70",2,"Gabon",25186720627.6625,23.0365560168181,38.1688469255047,34053.552420328,68.3401897363709,40.7108626651601,1370.61719811977,2.94180757177989,1541936
"71",2,"Gambia, The",2801762761.47413,24.0939805191117,38.0461857967058,3481.57320442381,45.0891427820892,63.0254780797482,-322.910348853932,0.279410774470438,1693002
"72",2,"Georgia",26436835078.206,10.5006247588665,41.947264565098,13108.6237650807,40.1223222232354,64.7033446252482,795.286041772797,1.41505476311768,3926000
"73",2,"Germany",3325450925087.47,28.5,1.5,948006.754235074,10.6044945707376,79.5609972258192,3997.04691775541,9.2756879599173,81776930
"74",2,"Ghana",74992666759.0686,15.3999996185303,41.5,106432.692607526,56.6273746995965,49.7489422869252,305.020936572462,0.409409240186606,24317734
"75",2,"Gibraltar",795743890934.59,30.9632684944543,18.6560203593778,443.482165705333,-7.37187755533234,116.166728762251,5628.85591565795,15.1538786932188,30732
"76",2,"Greece",325401414714.354,19.7999992370605,11.6999998092651,107505.979055767,11.1215262516397,90.3663483724037,2482.63181571359,7.50721122569661,11121341
"77",2,"Greenland",-322682428786.426,18.5258824362915,9.1674755546407,257.571531574549,-32.4769758385915,137.464406221908,2560.02263451526,11.6637729549249,56905
"78",2,"Grenada",1170079476.22561,33.6326639891338,2.13779963701771,682.65769207226,9.34845259908026,92.9209662437743,517.785980440992,2.48724170543672,104677
"79",2,"Guam",-305221641955.089,14,0.300000011920929,83.6212456391392,37.22938603245,42.6158901719461,5657.45932721632,11.538392113395,159440
"80",2,"Guatemala",98229334974.0369,16.3805155483046,30.974819166232,30327.54697826,66.5854373184828,32.6603557483935,691.977694394635,0.791781180091773,14732261
"81",2,"Guinea",12892972741.6549,5.80000019073486,74.3000030517578,100274.039948299,77.2285011374991,23.627096053812,122.232518245216,0.236421541305324,11012406
"82",2,"Guinea-Bissau",2167860364.23395,18.0635595859996,37.9383332593125,7536.35781347783,88.7823907249743,3.39943349235703,677.264825977815,0.145854597612526,1634196
"83",2,"Guyana",4356759128.10434,21.0006075608833,17.5482354431189,5937.29421093619,33.663856465925,57.9755055822959,1977.05714721021,2.28286401490917,753362
"84",2,"Haiti",15019751835.594,14.628158439222,39.8940782197249,8545.16780836899,79.0248407867626,17.7746088380231,379.671841431527,0.212694146185799,9999617
"85",2,"Honduras",32542963029.3315,18.5,37.5,19663.7156155789,53.1342944898352,51.1666596553592,608.226549616032,1.0628808448968,7503875
"86",2,"Hong Kong SAR, China",337918204242.374,11.3999996185303,19.4364995735227,55049.4029662817,0.834900163024801,93.9719563907133,1946.79849662595,5.80261168531648,7024200
"87",2,"Hungary",221500098880.768,30.7999992370605,4.5,66250.7743,9.05342582385858,74.2662531462368,2568.37989272625,5.02157825037002,10000023
"88",2,"Iceland",12373534468.6322,18.2000007629395,5.40000009536743,5390.98473567479,76.1011696732484,11.5197915060126,17023.1668244031,6.16852858593703,318041
"89",2,"India",5421917787467.32,22.3999996185303,51.0999984741211,2771456.75614684,40.6255293828558,71.5570080129618,562.700487901511,1.3970045783777,1230984504
"90",2,"Indonesia",2045326550277,19.2999992370605,38.2999992370605,744790.024070399,37.8401641128113,66.6972088994133,866.826966180637,1.77457373735564,241613126
"91",2,"Iran, Islamic Rep.",1300728480350.89,32.2000007629395,19.2000007629395,529830.348644122,0.895194789085619,99.4535084996922,2794.49357808971,8.15069165948865,74253373
"92",2,"Iraq",391227650166.62,19.0548910141301,19.4523616683297,146903.733169242,1.64929337693482,97.3944985127302,1216.87826120874,3.63466907449865,30868156
"93",2,"Ireland",203764755042.222,20.2000007629395,4.80000019073486,65591.2459838566,5.25910935007182,89.6709089565992,3161.54494748534,8.82462504015763,4560155
"94",2,"Isle of Man",817415920958.357,33.9711380854514,17.8209955727592,422241.108772124,12.0206043384918,84.2074606348145,4948.31430556336,14.1265273010751,84327
"95",2,"Israel",226062173076.903,20.2000007629395,1.60000002384186,79072.4356631562,8.50335600889084,96.3514484162057,3042.43402067265,9.03522325410567,7623600
"96",2,"Italy",2117771625550.29,28.7999992370605,3.59999990463257,489460.132730355,10.0936636417561,86.4833845984771,2867.74255025316,6.83837457020099,59277417
"97",2,"Jamaica",22510093732.0899,15.8999996185303,20.2000007629395,14581.6781043858,13.705624180107,82.7753974991107,1000.79455215205,2.6969407883979,2690824
"98",2,"Japan",4408672885219.74,25.3999996185303,4,1350427.9134916,4.49748475828325,80.8739283706664,3895.6834543609,9.15000537206216,128070000
"99",2,"Jordan",68054348229.9299,17.5,2,25590.049644546,2.96806202160818,97.3474025462097,1089.80667428465,3.24959772393368,6517912
"100",2,"Kazakhstan",341851967763.495,18.7000007629395,28.2999992370605,347356.081602398,1.38236337672173,98.7850527606803,4234.92656746917,15.1100814314496,16321581
"101",2,"Kenya",102376506594.919,23.2311722495746,44.8650594636344,52675.1023516439,76.309222028074,19.2932340912661,487.653847558662,0.3018831955604,40328313
"102",2,"Kiribati",169033492.826936,16.1000003814697,22.1000003814697,55.219713920603,2.7113568610685,89.1404090253449,-515.561531517962,0.607308471670174,102648
"103",2,"Korea, Dem. People’s Rep.",-507315833995.348,30.8963428031411,9.62030503873092,104116.604314427,11.7500609052653,88.2252200211396,771.649246754332,2.71831340952713,24500506
"104",2,"Korea, Rep.",1504071368119,24.8999996185303,6.59999990463257,628838.721073131,1.28778231904501,82.8695300921611,5060.16622099096,11.4695874748226,49410366
"105",2,"Kosovo",14076057999.9643,22.9361388152132,-2.73020829597081,543035.50847189,20.9454241023293,88.3710108168534,1405.04088574518,2.2752151703868,1775680
"106",2,"Kuwait",225468269003.663,35.967460964595,-15.3973798351827,93785.5685485441,-63.2789124799346,164.344926726649,10525.8889357742,29.2943088564599,3059473
"107",2,"Kyrgyz Republic",15200570760.0957,15.7427384321475,28.6092135548634,13008.5431032492,25.5947975573147,70.5169753114444,505.402265092972,1.1718730152903,5447900
"108",2,"Lao PDR",24948064879.1952,8.30000019073486,71.3000030517578,38034.9636272718,87.4775221902361,11.8633136172506,153.281325156915,0.261822135584384,6260544
"109",2,"Latvia",37720459619.198,23.3999996185303,8.30000019073486,14670.0039,35.2677525128485,65.8499964166208,2148.65355139675,3.84959345523717,2097555
"110",2,"Lebanon",70599059108.4591,27.2131080164317,8.54067687477437,19139.270080816,5.27373334420694,94.9744764018388,1471.09534450686,4.62395703543981,4337156
"111",2,"Lesotho",4488749073.34754,22.7874013067638,20.6213836966668,3425.27889786419,4.12977977247318,85.6432377186989,272.800662272444,1.12348937076056,2010586
"112",2,"Liberia",2762320349.23903,10.3999996185303,46.5,2758.54687127273,90.6353364188638,12.4900516201935,-285.49741819289,0.201046238115811,3957990
"113",2,"Libya",182792988664.964,21.2467662201405,8.07815295358455,77780.0897279971,1.6025898461421,99.2366464197894,3281.07663042116,9.7912347181806,6265697
"114",2,"Liechtenstein",918491637125.953,25.7563705640493,-4.39015363731463,-284318.878329806,22.6851694542058,66.8869327421874,901.60573098689,1.51629176314919,36276
"115",2,"Lithuania",64367952510.7785,24.5,8.69999980926514,26786.483,21.6942741128512,74.2975094170234,2275.76016649437,4.34861630293916,3097282
"116",2,"Luxembourg",46026683366.4287,12.6999998092651,1,13034.8157583223,3.66208568136132,87.9579314313591,8329.43093343959,21.6351358015437,506953
"117",2,"Macao SAR, China",52721974179.0928,13.6999998092651,0.200000002980232,1573.8575877553,0.446786920502219,81.5439034688921,511.743434284328,3.71071926917135,534626
"118",2,"Macedonia, FYR",23499612208.3092,14.6007022176586,45.299352398133,12257.5435281439,22.5935997402025,81.1191647800105,1396.12731115478,4.1711610939066,2062443
"119",2,"Madagascar",29309511789.5579,14.9153852877605,19.0211399119512,117231.040631623,81.8547731181557,21.5654599956253,2653.13380964078,0.0928947568665187,21079532
"120",2,"Malawi",15667046141.8357,21.2295494740277,26.2657243330195,21415.5371809398,78.6465215776911,22.0007960834207,-1489.01645685059,0.0806898579157071,14769824
"121",2,"Malaysia",593374338615.578,27.6000003814697,13.3000001907349,263676.105986662,6.04384189324147,94.8333181403933,2648.53148171198,7.76956179875176,28119500
"122",2,"Maldives",3858783918.94912,15.6999998092651,14.6000003814697,684.09863052366,3.41697107809033,81.4003335396729,-416.609587143757,2.44799727520436,367000
"123",2,"Mali",27039228840.6712,22.8258139342106,45.7345051425368,76827.8814527539,83.9245530261314,9.67932221059209,3096.91512141437,0.0635856012736887,15167286
"124",2,"Malta",11567477552.6173,25.7000007629395,1.29999995231628,2053.759,0.723732527118897,99.347634247318,1984.75783338319,6.09532988506856,414508
"125",2,"Marshall Islands",183889503.810319,9.39999961853027,11,7.80041439,25.0830803379968,74.7237084129054,1603.42694538699,1.9584191653315,52428
"126",2,"Mauritania",11972763099.8592,22.2207927457623,15.7274433588945,12951.0065581117,33.9988100676295,74.8781225704682,971.654049402665,0.622840674945704,3591400
"127",2,"Mauritius",19504314404.8379,27.5,11.7947222563088,3334.10679453031,3.82392131999718,81.6563002709459,1053.45249520154,3.13208253358925,1250400
"128",2,"Mexico",1822543370032.99,25.5,13.1000003814697,643375.43361602,9.95074603463141,89.2657194274692,1486.02715102628,3.75292550742621,118617542
"129",2,"Micronesia, Fed. Sts.",345791861.524607,21.5873674838434,46.828438762355,40.624889,45.7588334979323,50.1545739309688,-552.323959364893,1.16784566537025,103619
"130",2,"Moldova",13981146440.4318,18.7000007629395,27.5,11338.7077686998,4.16136400813449,90.3540037732955,984.625124050932,1.38463017732791,3562045
"131",2,"Monaco",-1992800261246.28,24.3370873590413,32.0325597203992,-140811.091555806,74.1882307876166,16.2911847383496,-187.261338681189,0.803987074012151,36845
"132",2,"Mongolia",20910733737.0491,16.2000007629395,33.5,24860.3781081674,3.82654490942557,94.8470913291073,1452.96843648128,9.0909300364919,2712657
"133",2,"Montenegro",8539089402.40344,20,6.19999980926514,-163275.057878989,54.524847938436,60.5750888929143,1898.28842093028,4.16766436131399,619428
"134",2,"Morocco",211918050774.913,22.1000003814697,40.2000007629395,76087.3788481451,13.3763680754238,87.9285754535801,527.283032916145,1.74283277934955,32107739
"135",2,"Mozambique",22229529470.2057,9.5440527008225,57.1595150701469,379823.550388872,89.9120894941133,8.01044234595358,406.988035297392,0.112476074110198,24321457
"136",2,"Myanmar",774620393612.716,12.3208637482747,38.9832802303175,325367.139062547,84.950431756084,21.3085540936264,269.94725785641,0.241924262172783,51733013
"137",2,"Namibia",18386859674.9856,12.5,31.2000007629395,37647.5718011523,32.7789967329081,66.4101347388184,708.024505354791,1.41254297075686,2193643
"138",2,"Nauru",377179429029.216,4.86131590577719,38.9389957649706,4.4333853434706,67.3600076468672,37.3419252765599,2432.65468331465,4.38942643391521,10025
"139",2,"Nepal",53667418823.386,24.3186504889119,45.275569459411,32738.69185878,87.29244813036,12.5967265081853,379.921944968561,0.188153368574311,26875910
"140",2,"Netherlands",761691516921.334,16.1000003814697,2.59999990463257,212418.45504564,3.56090749014018,93.8350968071438,5020.99847888049,10.932543158471,16615394
"141",2,"New Caledonia",-400814158584.84,31.8192773904738,8.76735734911085,1568.02809484123,3.03881669965015,89.7859710006463,4119.31586528836,14.169288,250000
"142",2,"New Zealand",139745732993.566,20.8999996185303,6.80000019073486,76141.6578305852,31.3419741503881,61.1095325843555,4225.09458248098,7.30416300825155,4350700
"143",2,"Nicaragua",23089897043.347,16.5,32.2000007629395,15794.3498057937,51.8890898392595,46.9123572317058,515.479313915871,0.790571414927387,5737722
"144",2,"Niger",13370049076.8363,8.71989759721195,44.4245887089431,11219.5051135265,80.1389861207091,21.1058769259488,136.785745633284,0.0720255782135884,16291990
"145",2,"Nigeria",816703229268.353,17.9075461805476,48.8096637145929,292211.735427326,86.7920620089302,18.014919949632,752.517084205161,0.577175348353394,159424742
"146",2,"Northern Mariana Islands",945071265754.152,9.05084364003452,39.7837115785609,12.24371151,56.3191292005633,49.216633918341,4867.94434196745,6.16279482479663,53860
"147",2,"Norway",307758794421.496,19.7999992370605,2.40000009536743,65710.0642142401,56.3348633239853,62.9985143948668,6939.49401667167,12.2949545247412,4889252
"148",2,"Oman",137862478064.293,36.9000015258789,5.19999980926514,59041.9795817376,-15.8379222202852,99.9999950021756,6797.01958082675,17.1120612606994,2943747
"149",2,"Pakistan",730612842689.226,20.8999996185303,45,354528.622197099,45.8127399818244,61.4365952279519,496.342291995413,0.949141097772165,170043918
"150",2,"Palau",253997963.490643,27.6521988260973,18.1259669908995,1.361525352,2.76531415855361,105.978687523506,4357.90673743419,10.5692721055203,20470
"151",2,"Panama",56176084602.9852,18.7000007629395,17.3999996185303,15428.76050942,24.0938564451345,77.2036207048071,1024.59545709909,2.53109178661767,3620506
"152",2,"Papua New Guinea",14835374636.6275,8.24700347957946,30.3835307523475,10667.5964883463,54.0614174652766,37.9904124487907,2156.10130195084,0.681184727252229,6847517
"153",2,"Paraguay",45266984771.214,18.7999992370605,26.7999992370605,50027.5030005582,64.2493654439007,32.5802885510362,774.220648814783,0.820810138429473,6209877
"154",2,"Peru",290162257807.674,23.8999996185303,32.58893685055,71614.2940211242,30.7312977917958,74.7042477747953,654.019262982829,1.96073398315851,29373644
"155",2,"Philippines",524572646173.04,15,33.2000007629395,159940.452828914,28.8118585238414,60.1111697621336,434.196181721921,0.912740629720673,93038902
"156",2,"Poland",816300484101.398,30.6000003814697,12.6000003814697,426485.868351622,9.49526089526951,92.451207569259,2640.23891094855,8.31337682505654,38042794
"157",2,"Portugal",289631659133.474,28.7999992370605,7.09999990463257,71681.4684400366,27.8219899973527,75.1272715636337,2222.61654576236,4.55275264586545,10573100
"158",2,"Puerto Rico",128220560543.109,13.6999998092651,1.60000002384186,3199.24568321129,0.688260850862477,84.2186335863014,2723.28720903887,9.36878624568523,3721526
"159",2,"Qatar",225404116961.699,47.7474318679916,-33.1497612909903,98391.5338465153,-104.499796363958,189.716070450239,15657.0124377447,41.1311618775959,1765513
"160",2,"Romania",351380068431.497,29.7000007629395,27.7000007629395,117930.698,24.0957091720254,75.070951491373,1730.08767626366,3.91605567102196,20246871
"161",2,"Russian Federation",3300934386470.51,27.7000007629395,7.90000009536743,2603289.62983381,3.34270674397318,90.5469506019616,4827.81125743089,11.7258200134885,142849449
"162",2,"Rwanda",13675881900.4076,15.0142233911854,25.6097523500568,6547.47491286008,90.6559562460023,21.9629734458155,707.12279312642,0.0573543796677356,10293669
"163",2,"Samoa",1005487093.99996,20.3583791653478,17.1326133072997,340.977682074287,26.4578249070031,57.1571143113551,597.374123022998,1.10387090184864,186029
"164",2,"San Marino",915473471507.017,34.2999992370605,0.300000011920929,-113665.576406824,-44.1434864671977,123.14311453705,4128.48413397921,8.54481703489907,30690
"165",2,"Sao Tome and Principe",473130925.72053,25.4961902400809,12.4485724488779,185.451631790855,43.7595496677953,55.6312644433651,1039.18927184511,0.579406601123596,170880
"166",2,"Saudi Arabia",1242921806955.03,31.8869553432949,0.323311578415293,495438.152690121,0.00826393674766115,99.9967760906429,6603.23295508288,18.5311734542818,28090647
"167",2,"Senegal",28338992087.019,26.9046011601714,19.8935134443935,53407.5710536081,51.1701715636196,46.0806625101436,295.69412673246,0.597733188719336,12956791
"168",2,"Serbia",89689370846.7037,26,22.2000007629395,243155.190377098,20.7096664829556,86.9419506952851,2141.0552050378,6.29855463313399,7291436
"169",2,"Seychelles",1828176726.62899,25.8290765428803,11.443384745234,854.072184402449,0.404373559494664,88.3546425399652,2774.18161735444,7.67958115183246,89770
"170",2,"Sierra Leone",7867117598.3431,12.9891911517749,46.4845989824487,11647.4905123863,84.175089491646,18.3831580361868,-1409.36043932421,0.125706080193189,5775902
"171",2,"Singapore",365615612590.599,30.3999996185303,13.8195666467725,52731.9988239379,0.476321782464413,97.6880328585997,5006.62099161429,8.65622372817789,5076732
"172",2,"Sint Maarten (Dutch part)",-552391673618.81,28.8119609891892,14.2827737597771,-187242.617809726,9.16137648686272,87.2734053751122,4395.90988008475,11.5641075652453,35474
"173",2,"Slovak Republic",132109119932.243,37.2000007629395,3.20000004768372,49973.282,10.2796455625289,70.2377733867821,3306.80554391156,6.72195956247584,5391428
"174",2,"Slovenia",58156058802.7667,33.0999984741211,7,21893.6609,18.0510593810455,67.4106722931773,3539.24541988291,7.5288147953976,2048583
"175",2,"Solomon Islands",940959502.648925,10.2624632589429,27.9394397069837,4479.82999608379,67.4127788181803,28.2708250809755,5601.1187949438,0.36936430136627,526177
"176",2,"Somalia",-659108939456.331,12.4880294667564,52.118829355636,21461.805455857,93.5710052566986,24.1412592067982,-2123.1493207553,0.0639122603742921,9581714
